3dx,3dy,3dz
-0.00033521109465506,0.00016568462246758,7.0490139681689e-05
-0.00033899176954788,0.00015708463794961,6.6509866545328e-05
-0.0003417232118208,0.00014840528260907,6.2569528937295e-05
-0.00034340028640401,0.00013984138166678,5.8767055147957e-05
-0.00034406572234896,0.0001315987086461,5.5202075923855e-05
-0.00034381738763323,0.00012388608222524,5.1971382580174e-05
-0.00034281554536386,0.0001169035441948,4.9162429022753e-05
-0.00034128745997952,0.000110824728353,4.6844139524105e-05
-0.00033952440771096,0.00010577304590187,4.5055224274337e-05
-0.00033786520478346,0.00010179487920481,4.3792063323e-05
-0.0003366629586396,9.8837522303774e-05,4.3000290770701e-05
-0.0003362386054131,9.6742088784518e-05,4.2574912915871e-05
-0.0003368330669774,9.5258647363261e-05,4.2371660585905e-05
-0.00033857373667961,9.4082245688853e-05,4.2227666001871e-05
-0.0003414663997387,9.2898977910871e-05,4.1985160544489e-05
-0.00034541277229,9.1427260875188e-05,4.151075447556e-05
-0.00035024373486897,8.9443411651846e-05,4.0705623299997e-05
-0.0003557548907373,8.6788953341799e-05,3.9506368193165e-05
-0.0003617344582228,8.3364144495612e-05,3.7879588148437e-05
-0.00036797964953703,7.9114943747238e-05,3.5814075452778e-05
-0.00037430263840127,7.4019597176789e-05,3.3313642651245e-05
-0.00038052953432222,6.8078510914282e-05,3.0392142756075e-05
-0.00038649604645258,6.1308773506186e-05,2.7071073531504e-05
-0.0003920428618559,5.3743210400969e-05,2.3379466828677e-05
-0.00039701294325734,4.5433042128451e-05,1.9355422751721e-05
-0.0004012522152218,3.6452747683047e-05,1.5048471557144e-05
-0.00040461438451125,2.69054041665e-05,1.0521838657795e-05
-0.00040696979753789,1.6926589881838e-05,5.8536642026374e-06
-0.00040821727251922,6.6850562202569e-06,1.1363660983865e-06
-0.00040829696839095,-3.6210597538222e-06,-3.5263101178518e-06
-0.00040720191881441,-1.3772735981243e-05,-8.0244886359049e-06
-0.00040498613096613,-2.3542464225645e-05,-1.2249029344324e-05
-0.00040176804791183,-3.2709033624734e-05,-1.6099207525877e-05
-0.0003977292183617,-4.1073181327067e-05,-1.949043491295e-05
-0.00039310856331984,-4.8473181076814e-05,-2.2361587896869e-05
-0.00038819230808929,-5.480005652414e-05,-2.4681790018799e-05
-0.00038329873934762,-6.0012012813138e-05,-2.6456375228689e-05
-0.00037875640480176,-6.4146492569583e-05,-2.7731121517049e-05
-0.00037487535816588,-6.7326445901683e-05,-2.8593018930323e-05
-0.0003719140161363,-6.9756359421635e-05,-2.9165558508015e-05
-0.00037004801036482,-7.1704924131444e-05,-2.959750967918e-05
-0.00036934953454568,-7.3475332753925e-05,-3.0046381293003e-05
-0.00036978384489711,-7.5369307261486e-05,-3.0660162298524e-05
-0.00037122395410025,-7.7653965198432e-05,-3.1561977708761e-05
-0.00037347814226754,-8.0539490829201e-05,-3.2841196136779e-05
-0.00037632128293036,-8.4171005484301e-05,-3.4551942928007e-05
-0.00037952163810498,-8.8632838123659e-05,-3.6717433007205e-05
-0.00038285841373206,-9.3960184011865e-05,-3.9337232500269e-05
-0.00038612946692157,-0.0001001526737382,-4.2394663558765e-05
-0.00038915132677997,-0.00010718576728286,-4.5862490636206e-05
-0.00039175476696329,-0.00011501779684819,-4.9706068645516e-05
-0.00039377911434896,-0.00012359204932721,-5.3883911818153e-05
-0.00039506799990047,-0.00013283431748345,-5.8346121405872e-05
-0.00039546874589735,-0.00014264707103351,-6.3031429080429e-05
-0.00039483703674253,-0.00015290207751006,-6.7863906840993e-05
-0.00039304767924181,-0.0001634340258988,-7.2750685585099e-05
-0.0003900108518457,-0.00017403825121443,-7.7582179574265e-05
-0.00038569130186006,-0.00018447553180045,-8.2236088905174e-05
-0.00038012604862209,-0.00019448565220737,-8.6585654456184e-05
-0.00037343530782663,-0.00020380899402761,-9.0511355328116e-05
-0.00036582243390743,-0.00021221264025251,-9.3913942193435e-05
-0.00035756161217726,-0.00021951570004741,-9.6726056887653e-05
-0.00034897554935864,-0.00022560879814482,-9.892010115703e-05
-0.00034040775363176,-0.00023046478826472,-0.00010051126982247
-0.00033219415873587,-0.0002341404541536,-0.00010155602788775
-0.00032463728445375,-0.00023677075051221,-0.00010214707380723
-0.00031798430130281,-0.00023855737278844,-0.00010240579681586
-0.00031240957666978,-0.00023975269851806,-0.00010247279754672
-0.00030800273363241,-0.00024063959730813,-0.00010249680687358
-0.00030476405258373,-0.00024150809356316,-0.00010262264806743
-0.00030260895884848,-0.00024263124034885,-0.00010297956627842
-0.00030138179105155,-0.00024424382402699,-0.00010367174927178
-0.00030087659585776,-0.00024652757727739,-0.00010477268689679
-0.00030086065303014,-0.00024960508685479,-0.00010632410091027
-0.00030109590938399,-0.00025354218701745,-0.00010833893664103
-0.00030135466895531,-0.00025835646671379,-0.00011080692609955
-0.00030142802170796,-0.00026402843675311,-0.00011370087105339
-0.00030112758616507,-0.00027051203692841,-0.00011698203690336
-0.00030028253805736,-0.00027774207613851,-0.00012060362115418
-0.00029873450690387,-0.00028563732652742,-0.00012451187442142
-0.00029633302188781,-0.00029409899783162,-0.00012864496182735
-0.00029293408605113,-0.00030300518516146,-0.00013293007649845
-0.00028840423815346,-0.00031220280425404,-0.00013727975755878
-0.00028263188111177,-0.0003214996759473,-0.00014158888862992
-0.00027554622998172,-0.00033066067384657,-0.00014573435787438
-0.00026714159179131,-0.00033941256130998,-0.00014957949483993
-0.00025750119763901,-0.00034746123425855,-0.00015298465379199
-0.0002468120324336,-0.00035452173239281,-0.00015582340894835
-0.00023536235989519,-0.00036035614148078,-0.00015800123579451
-0.00022351825779032,-0.00036480982496279,-0.00015947160373617
-0.00021168304365071,-0.00036783540205443,-0.00016024452957825
-0.00020025001346624,-0.00036949784330736,-0.00016038516000755
-0.00018956061833753,-0.00036996102002684,-0.00016000356598558
-0.00017987640062889,-0.00036946202717086,-0.00015923959601588
-0.00017136659622852,-0.0003682816095833,-0.00015824710020576
-0.00016410820233725,-0.00036671706642516,-0.00015718043502902
-0.00015809356301622,-0.0003650604059714,-0.00015618421662147
-0.00015324158016616,-0.00036358169431111,-0.00015538596862669
-0.000149410660781,-0.00036251650237717,-0.00015489095986515
-0.00014641291139428,-0.00036205671642942,-0.00015477882352224
-0.00014402935203339,-0.00036234476054714,-0.000155101961587
-0.00014202537562102,-0.00036347167899931,-0.00015588589171286
-0.00014016501427205,-0.000365479252317,-0.00015713150212637
-0.00013822235981209,-0.0003683655713751,-0.00015881878968474
-0.00013598891029409,-0.00037209270044236,-0.00016091129724884
-0.00013327649872796,-0.00037659459577188,-0.00016336030969367
-0.00012991646055927,-0.0003817834533309,-0.00016610795517011
-0.00012575653474833,-0.00038755305987431,-0.0001690886275737
-0.00012065757201996,-0.00039377835727231,-0.00017222851038942
-0.00011449248186646,-0.00040031121562134,-0.00017544340187731
-0.00010715000348516,-0.00040697340569029,-0.00017863554767769
-9.8545638847258e-05,-0.00041354910198621,-0.00018169083076572
-8.8640927608186e-05,-0.00041978090891953,-0.00018447839553827
-7.7469531350571e-05,-0.00042537482439148,-0.00018685526212632
-6.5164241149551e-05,-0.00043001940611057,-0.00018867805178992
-5.1974505071328e-05,-0.00043342107428419,-0.0001898219184688
-3.8262679348922e-05,-0.00043535067323285,-0.00019020329129369
-2.4472123867469e-05,-0.00043568882189339,-0.00018979967965067
-1.1071090216364e-05,-0.00043445428441946,-0.00018865905781519
1.5123869380185e-06,-0.00043180425912034,-0.00018689459413969
1.2944920413482e-05,-0.00042800653766357,-0.00018466633615649
2.3017305501583e-05,-0.00042339446805788,-0.00018215644842869
3.1646538725116e-05,-0.00041832013131102,-0.00017954585293306
3.8857962850525e-05,-0.00041311767576141,-0.0001769975523803
4.4759022995611e-05,-0.00040808123713375,-0.00017464787582585
4.9513831631876e-05,-0.00040345545236687,-0.00017260389698352
5.3322939192579e-05,-0.00039943380530517,-0.00017094430271409
5.6408682814757e-05,-0.00039616042826231,-0.00016972151395251
5.9004517122263e-05,-0.00039373277003941,-0.0001689639086812
6.1346527966855e-05,-0.00039220428271008,-0.00016867787511587
6.366605198227e-05,-0.00039158731084449,-0.00016884987365468
6.618321556584e-05,-0.00039185661835958,-0.00016944873695291
6.910179777686e-05,-0.00039295369226114,-0.00017042824273408
7.2605930579561e-05,-0.00039479144441795,-0.00017172972957945
7.6858813937264e-05,-0.00039725848294161,-0.00017328433247694
8.2003003937015e-05,-0.00040022193243344,-0.0001750143719627
8.8161117422492e-05,-0.00040352792684195,-0.00017683356161023
9.5435142019928e-05,-0.00040699939882285,-0.00017864599944881
0.00010390208839894,-0.00041043167146931,-0.0001803443802659
0.0001136037073759,-0.00041358767285155,-0.00018180851260652
0.00012452887483083,-0.000416196292362,-0.0001829059846398
0.00013658965840246,-0.00041795901990344,-0.00018349741764381
0.00014959633126066,-0.00041857033016507,-0.00018344854800048
0.00016324160748438,-0.00041775448712855,-0.00018264959179645
0.00017710688324979,-0.00041531458861704,-0.00018103877190601
0.00019069917903458,-0.00041118087450803,-0.00017862291322995
0.00020351583300371,-0.00040544020992483,-0.00017548647856938
0.00021512008178814,-0.00039833259996286,-0.00017178351959141
0.00022520348273802,-0.0003902133231134,-0.00016771386568082
0.00023361624258877,-0.00038149371407625,-0.00016349153050887
0.00024036103617431,-0.00037258095898945,-0.00015931569468183
0.00024556055433578,-0.00036383377856936,-0.00015535168269032
0.00024941558629832,-0.00035554047136305,-0.0001517236997019
0.00025216765619873,-0.00034791589919508,-0.00014851647787537
0.00025407286053947,-0.00034110936429715,-0.00014578132879789
0.00025538698660021,-0.00033521581446844,-0.00014354288783813
0.00025635861804407,-0.00033028571245053,-0.00014180454035762
0.00025722637488157,-0.00032633183715514,-0.00014055200315077
0.00025821736201326,-0.00032333321466649,-0.00013975540242731
0.00025954523097416,-0.00032123723900934,-0.00013937050019569
0.00026140741074865,-0.00031996112638466,-0.0001393396651877
0.00026398179628917,-0.0003193934743374,-0.00013959294078064
0.00026742343392694,-0.00031939614346244,-0.0001400492706144
0.00027186154706871,-0.00031980617437366,-0.0001406177126676
0.00027739671710791,-0.00032043718727504,-0.00014119838791599
0.00028409735346069,-0.00032107982827767,-0.00014168302458661
0.00029199399327784,-0.00032150141411225,-0.00014195529587974
0.0003010697836765,-0.00032144600465989,-0.00014189168986467
0.00031124614762834,-0.00032063757830014,-0.00014136429821499
0.00032236461245605,-0.00031879034702287,-0.00014024740321422
0.00033416929566876,-0.00031563051272376,-0.00013842956856402
0.00034629874202652,-0.00031093144986782,-0.00013583145105667
0.00035829805864818,-0.00030455848238287,-0.00013242652573431
0.00036965899117403,-0.00029651162277633,-0.00012825840736269
0.00037988534060984,-0.0002869496182204,-0.00012344689110688
0.00038856803149911,-0.0002761816373098,-0.00011817741970688
0.00039544643881151,-0.00026462457905818,-0.00011267501674866
0.00040043633858566,-0.00025273837296946,-0.00010717039970887
0.00040361865517524,-0.00024096020458819,-0.00010186895846864
0.00040519885748158,-0.00022965650515561,-9.6930908835502e-05
0.00040545549565996,-0.00021910110741341,-9.2465107657091e-05
0.00040469475407701,-0.00020947642915681,-8.8533544696623e-05
0.00040321981752367,-0.00020088809279961,-8.5161088236252e-05
0.00040131556949585,-0.00019338320094131,-8.2345686240493e-05
0.00039924439037037,-0.00018696586456213,-8.0066277413415e-05
0.0003972477316932,-0.00018160739813899,-7.8287616374462e-05
0.0003955491340677,-0.00017725126348356,-7.6962427771554e-05
0.00039435596884396,-0.00017381418102069,-7.603181402982e-05
0.00039385866442748,-0.00017118522063408,-7.5424904037114e-05
0.00039422728959154,-0.00016922452934409,-7.5058558061447e-05
0.00039560607295736,-0.0001677629039798,-7.4837664339855e-05
0.00039810673640855,-0.00016660284276637,-7.465625778158e-05
0.00040180142125928,-0.00016552117485358,-7.4399440225748e-05
0.00040671556686978,-0.00016427305731281,-7.3945968277089e-05
0.00041282055894398,-0.00016259721681089,-7.3171464817001e-05
0.00042002562950871,-0.00016022287728767,-7.1952512959328e-05
0.00042816878387392,-0.00015687973987843,-7.0172312884753e-05
0.00043700783067391,-0.0001523132423018,-6.7728883012319e-05
0.0004462149441411,-0.00014630732235421,-6.4546575889113e-05
0.00045538084017033,-0.0001387150484643,-6.059054086921e-05
0.00046403572633691,-0.00012949327772882,-5.5881634105415e-05
0.00047169130579927,-0.0001187321369982,-5.0506935636574e-05
0.0004779004328252,-0.00010666689569305,-4.4620157710895e-05
0.00048232138798154,-9.3662380564075e-05,-3.8428340682517e-05
0.00048476802684919,-8.0169079578751e-05,-3.216610237633e-05
0.0004852299012203,-6.666137713629e-05,-2.6063922857922e-05
0.00048385726075734,-5.3575586524079e-05,-2.0319476517261e-05
0.0004809188829773,-4.1264504549443e-05,-1.5079398379247e-05
0.00047674899146791,-2.9977039397888e-05,-1.0434167656947e-05
0.00047169952659437,-1.9861148295219e-05,-6.423796765298e-06
0.00046610751158539,-1.0981358370743e-05,-3.0492278362826e-06
0.00046027918602978,-3.3407679044251e-06,-2.8439669436109e-07
0.00045448704770846,3.0998682054584e-06,1.9142692098684e-06
0.0004489740282826,8.4094641539245e-06,3.6020923666058e-06
0.00044395961114754,1.2680726834358e-05,4.8438472704526e-06
0.00043964425445036,1.6029680848795e-05,5.7139203240575e-06
0.00043621007198549,1.8598441325679e-05,6.2977012432741e-06
0.00043381705122015,2.0558917000812e-05,6.6930195646853e-06
0.0004325951596432,2.2115298670244e-05,7.0106202322839e-06
0.00043263353609078,2.3503619332454e-05,7.3729575671977e-06
0.00043396852000734,2.4987328025583e-05,7.9109549068757e-06
0.00043657243115318,2.6848592269868e-05,8.7587659828303e-06
0.00044034474844379,2.937572285322e-05,1.0046878853032e-05
0.00044510681264012,3.284746669141e-05,1.1894026078707e-05
0.00045060074861725,3.7514843609476e-05,1.439829215133e-05
0.00045649336194709,4.3580905469853e-05,1.7627670811704e-05
0.00046238645091276,5.1178784033379e-05,2.1610381796655e-05
0.00046783586139632,6.0349288611539e-05,2.6325770305258e-05
0.00047238162321511,7.1021348864053e-05,3.1697597582425e-05
0.00047558940731837,8.3001031040975e-05,3.7592516014817e-05
0.00047709905758059,9.5975877411392e-05,4.3826605865327e-05
0.00047667076734242,0.00010953904845046,5.0181277948702e-05
0.0004742168096829,0.00012323198453068,5.6426814580901e-05
0.00046980914460765,0.00013659740619665,6.234870476246e-05
0.00046366039200113,0.00014923010913603,6.7770474863282e-05
0.00045608428530008,0.00016081367451615,7.2567827832659e-05
0.00044744763188581,0.00017113659167101,7.6672046558257e-05
0.00043812648024028,0.00018008855653384,8.006419387574e-05
0.00042847509428084,0.00018764337412147,8.2764006178571e-05
0.00041881025284402,0.00019383690088381,8.4817791114911e-05
0.0004094083597273,0.00019874708209178,8.628851092235e-05
0.00040051036172722,0.00020248012626667,8.7249547770896e-05
0.00039232926956939,0.0002051639308267,8.7782213101351e-05
0.00038505610188083,0.00020694783870212,8.797617315176e-05
0.00037886143390742,0.00020800664875931,8.7931528238383e-05
0.00037389106465635,0.00020854619510502,8.7761111574436e-05
0.00037025564067528,0.00020880752579,8.7591557278555e-05
0.00036801549130783,0.00020906677163279,8.7561846299766e-05
0.00036716335901432,0.00020962838339011,8.781845415895e-05
0.00036760880859155,0.00021081065486239,8.850692460638e-05
0.00036916840948487,0.00021292419451535,8.9760565377905e-05
0.00037156502158109,0.00021624578857937,9.1687752674707e-05
0.00037443782540691,0.00022099130792752,9.43597602171e-05
0.00037736271495015,0.00022729154376111,9.780095512113e-05
0.00037988105293862,0.00023517417724539,0.00010198272524603
0.00038153400439411,0.00024455401625834,0.00010682191233174
0.00038189953191181,0.00025523279048845,0.00011218410626612
0.00038062899806002,0.00026690939911889,0.00011789195167872
0.00037747965220258,0.00027920110633139,0.00012373836450491
0.00037233833471217,0.00029167501258631,0.00012950390599953
0.00036523156850321,0.00030388689813499,0.0001349764688035
0.00035631887831433,0.00031542195669998,0.00013997033721974
0.00034586972004935,0.00032593042704199,0.00014434127920809
0.00033422856708309,0.00033515181659161,0.00014799504136948
0.0003217756709607,0.00034292431555449,0.00015088829365889
0.00030889149763136,0.00034917999322248,0.00015302304374676
0.00029593076336565,0.00035392983500582,0.00015443702462953
0.00028320843753882,0.00035724439710449,0.00015519306249678
0.00027099657402596,0.00035923556055384,0.00015536996765703
0.00025952850542654,0.00036004318396476,0.00015505646550223
0.00024900607122502,0.00035982833652615,0.00015434858305063
0.00023960577788529,0.00035877292992625,0.00015335002846101
0.0002314805714364,0.00035708416403146,0.0001521744956203
0.00022475495053309,0.00035500113238762,0.00015094840673774
0.00021951251278529,0.00035280007023042,0.0001498123147432
0.00021577691412245,0.00035079420275663,0.00014891910670464
0.00021348962221901,0.00034932441966606,0.00014842749774605
0.00021249020871217,0.00034873858998097,0.0001484902854644
0.00021250616429846,0.00034936033662802,0.00014923839562117
0.00021315825589308,0.00035145177176366,0.0001507634352004
0.00021398401644812,0.00035517759987413,0.00015310255583009
0.00021447706089261,0.00036057870347411,0.00015622932453005
0.00021413543953752,0.00036756129702009,0.00016005291239676
0.00021250999957367,0.00037590369487162,0.00016442576200235
0.00020924453219229,0.00038527837221308,0.00016915786531391
0.00020410265463489,0.00039528407381828,0.00017403466569688
0.00019698014314062,0.00040548209259528,0.00017883563677845
0.00018790410000524,0.00041543198854033,0.00018335138774667
0.0001770213495832,0.00042472364824153,0.00018739802211507
0.00016457845802975,0.0004330036793132,0.00019082800456097
0.00015089574665017,0.00043999457656219,0.00019353700171473
0.00013633807874358,0.00044550542699051,0.0001954663591312
0.00012128578073423,0.00044943367308742,0.00019660129097801
0.0001061092235638,0.00045175870742908,0.00019696547601231
9.1149942638591e-05,0.0004525294542814,0.00019661335829477
7.6709760742699e-05,0.00045184908079846,0.00019562179598959
6.3047616822964e-05,0.00044986021606383,0.00019408265405042
5.038221768805e-05,0.00044673351329222,0.00019209753129398
3.8897576305152e-05,0.00044266131204465,0.00018977519875316
2.8748060582728e-05,0.00043785685617567,0.00018723166207163
2.0059650769788e-05,0.00043255818948137,0.0001845921283832
1.2924629604893e-05,0.00042703450254068,0.00018199356052215
7.3880599714693e-06,0.00042159132768491,0.00017958594564512
3.426477544588e-06,0.00041656980458575,0.00017753003158919
9.2240426252665e-07,0.00041233496417166,0.00017598944056891
-3.5803995679373e-07,0.00040924961937067,0.00017511618636678
-7.7470883641517e-07,0.00040763457733822,0.00017503081450061
-8.0141723457494e-07,0.00040772160729552,0.00017580103282243
-9.8884395294263e-07,0.00040961039376783,0.00017742451534491
-1.9068703003278e-06,0.00041324181280174,0.00017982136471129
-4.0782338079914e-06,0.00041839617504958,0.00018283928630708
-7.9187680399606e-06,0.00042471783005054,0.00018627075563314
-1.3697336693541e-05,0.00043175962971104,0.0001898778849271
-2.1521699884341e-05,0.00043903553701802,0.00019341882910078
-3.1348154604371e-05,0.00044606933214741,0.00019667017279965
-4.3006851776495e-05,0.000452431508143,0.00019944225518519
-5.6233407882966e-05,0.00045776222078266,0.00020158726131743
-7.0699933766072e-05,0.000461782442401,0.00020300172846287
-8.6042262281039e-05,0.00046429696097239,0.00020362549744606
-0.00010188280169265,0.00046519224978239,0.00020343860685015
-0.00011784943248472,0.00046443094878496,0.00020245692595756
-0.00013359071740082,0.0004620437981461,0.00020072690584312
-0.00014878724156464,0.0004581196643926,0.00019831977270195
-0.0001631587319878,0.00045279459416367,0.00019532564180881
-0.00017646692015205,0.00044624123396095,0.0001918481929348
-0.00018851480380977,0.00043866014248722,0.00018800057387186
-0.0001991437976171,0.00043027432893372,0.00018390303054901
-0.00020823100321199,0.00042132774912801,0.00017968240883728
-0.0002156892992744,0.00041208751588817,0.00017547316734035
-0.00022147297462471,0.00040284825900172,0.00017141891229952
-0.00022559091233998,0.00039393546175825,0.00016767276922705
-0.00022812743338241,0.00038570299093255,0.0001643943170006
-0.00022926748561414,0.00037851923086257,0.00016174074089281
-0.00022931839256246,0.00037273758329548,0.00015985090841009
-0.00022871687761972,0.00036865171438805,0.00015882357737665
-0.00022801067499634,0.00036644311264594,0.00015869429022117
-0.00022781056496979,0.0003661349164148,0.00015941793813848
-0.00022871917545808,0.00036756739107802,0.00016086369034968
-0.00023125232261723,0.00037040525748172,0.00016282566900896
-0.00023577252458817,0.00037417742988544,0.00016504783327934
-0.00024245109193366,0.00037833956721617,0.00016725702961815
-0.00025126601383718,0.00038234300549395,0.00016919577725344
-0.00026203111658318,0.00038569305309888,0.0001706471597728
-0.00027444293841727,0.0003879857565503,0.00017144791781276
-0.000288129704761,0.00038892166760207,0.00017149047861875
-0.00030269145995254,0.00038830259254763,0.0001707177492116
-0.00031772759141391,0.00038601977649844,0.00016911500983957
-0.00033285342393718,0.00038204025928734,0.0001667019360945
-0.00034770971414755,0.00037639487687913,0.00016352604089559
-0.00036196851182413,0.00036916867518078,0.00015965758318809
-0.00037533744626095,0.00036049311652986,0.00015518546475157
-0.00038756314771238,0.00035053922491846,0.00015021364918838
-0.00039843374096382,0.00033951123489206,0.00014485790498786
-0.00040778023615329,0.00032764090003579,0.00013924296261092
-0.00041547705013933,0.00031518303237366,0.00013350033287407
-0.00042144258350996,0.00030241287154842,0.00012776698243594
-0.00042564148057156,0.00028962541253652,0.00012218477578096
-0.00042809060121385,0.0002771358197915,0.00011690008545578
-0.00042887044294893,0.00026527859304148,0.00011206231272165
-0.0004281422828849,0.00025440152876599,0.00010781943732002
-0.00042616827367958,0.00024484951638692,0.00010430852793547
-0.00042332743254814,0.00023693416763682,0.00010163999803675
-0.00042011673982345,0.00023088952967754,9.987673651185e-05
-0.00041712671671801,0.0002268213767237,9.9012627786499e-05
-0.0004149873884618,0.00022466449257863,9.8957608418271e-05
-0.00041429182554864,0.00022416401197412,9.9536122800059e-05
-0.00041551459944766,0.00022489100948753,0.00010050212592488
-0.00041894603027248,0.00022629185505696,0.00010156843823877
-0.00042465901403577,0.00022776036097982,0.00010244371743484
-0.00043251566857794,0.00022871495945953,0.00010286803093246
-0.00044220895264163,0.00022866211593975,0.00010263867256377
-0.00045332393766834,0.00022723296799942,0.00010162157141819
-0.00046539956944935,0.00022419081905789,9.9748991663762e-05
-0.00047797637340585,0.00021941706653539,9.7008448711133e-05
-0.00049062485009665,0.00021288741760772,9.3428891160707e-05
-0.00050295736134853,0.00020464841720891,8.9068580444607e-05
-0.00051462994720336,0.00019479959237401,8.4006545091275e-05
-0.00052534024988549,0.00018348219553277,7.8337487320446e-05
-0.00053482561296198,0.00017087303729213,7.2169051804016e-05
-0.00054286315343133,0.00015718113505314,6.5620223213381e-05
-0.00054927196558696,0.00014264521188478,5.8819918507924e-05
-0.00055391678500916,0.00012753084388506,5.1905276104713e-05
-0.00055671231875998,0.0001121268423554,4.5019524382184e-05
-0.0005576278306777,9.6740986672561e-05,3.8309523124391e-05
-0.00055669219857804,8.1695310526042e-05,3.1923052056348e-05
-0.0005540002078443,6.7320691957251e-05,2.6005656706074e-05
-0.00054972090808231,5.3949539856823e-05,2.0696408201459e-05
-0.00054410798253429,4.1904174475693e-05,1.6121459509466e-05
-0.00053750993771792,3.1477718148265e-05,1.2384122051012e-05
-0.00053037474981152,2.2905019883557e-05,9.5508234452812e-06
-0.00052324079833188,1.6324408914858e-05,7.6341074619624e-06
-0.00051670608179463,1.1736810880514e-05,6.5765041245003e-06
-0.00051137309869444,8.9744577383977e-06,6.2412405908985e-06
-0.00050777645750956,7.6928416495869e-06,6.4154906315728e-06
-0.00050630924268967,7.3942199902977e-06,6.8284946637132e-06
-0.00050716699228721,7.4810822509042e-06,7.181980140103e-06
-0.00051032367391595,7.328610158619e-06,7.186358478517e-06
-0.00051554514011925,6.3598143356103e-06,6.5945379792987e-06
-0.00052243538343361,4.106552328853e-06,5.2259564272683e-06
-0.00053050196834277,2.4412926458162e-07,2.9764090415663e-06
-0.00053922249371725,-5.404020787303e-06,-1.8620195613162e-07
-0.00054809649235972,-1.2885317991818e-05,-4.2357601765519e-06
-0.00055667550381831,-2.2148570134051e-05,-9.1051068324965e-06
-0.00056457312283351,-3.3074259629395e-05,-1.4701157096231e-05
-0.00057146217979087,-4.549736414039e-05,-2.0915283909961e-05
-0.0005770669763,-5.9220732303911e-05,-2.7628814215586e-05
-0.00058115645066295,-7.4020624074911e-05,-3.4714959133431e-05
-0.00058354136326791,-8.9647560550632e-05,-4.2038946124145e-05
-0.00058407625081178,-0.00010582570780915,-4.9457930989594e-05
-0.00058266535019275,-0.00012225334317928,-5.6821801336426e-05
-0.00057927090505364,-0.00013860599950821,-6.3975461510823e-05
-0.00057392210461688,-0.00015454295438788,-7.076273944745e-05
-0.00056672319176937,-0.00016971703987056,-7.7031761003044e-05
-0.00055785977511214,-0.00018378744668957,-8.2641545199602e-05
-0.00054760276412974,-0.0001964353323558,-8.7469674721063e-05
-0.00053630925520082,-0.00020738247124785,-9.1421087586419e-05
-0.0005244188755385,-0.00021641349103807,-9.4438099125571e-05
-0.0005124426789464,-0.00022340175275837,-9.6511398247567e-05
-0.00050094052541466,-0.00022833702154557,-9.7690756653501e-05
-0.00049048349278019,-0.00023134982874673,-9.8092733813615e-05
-0.00048160157992155,-0.00023272433253063,-9.7901578122728e-05
-0.00047472325680853,-0.00023289111333846,-9.7359966045762e-05
-0.00047011922184292,-0.00023239540361986,-9.6748685211145e-05
-0.00046786427507456,-0.00023184354174632,-9.6357922915735e-05
-0.00046782727388439,-0.0002318373572332,-9.6455666034556e-05
-0.00046969182094608,-0.00023290971400902,-9.7259645662484e-05
-0.00047300269166028,-0.00023547393564116,-9.8918276472071e-05
-0.00047722698708946,-0.00023979606245428,-0.00010150368932882
-0.00048181592912921,-0.00024599271285353,-0.00010501677270125
-0.00048625441899475,-0.00025405026870884,-0.00010940096651707
-0.00049009096867381,-0.00026385585990785,-0.00011455964281926
-0.00049294793747867,-0.00027522945853486,-0.00012037208033611
-0.00049451769147391,-0.00028794921028941,-0.00012670490951577
-0.00049455244377927,-0.00030176671480731,-0.00013341825135033
-0.00049285458428394,-0.00031641297995233,-0.00014036755202279
-0.00048927186249137,-0.00033159815013006,-0.00014740298404797
-0.00048369917115565,-0.00034700894462991,-0.00015436841893496
-0.00047608649353403,-0.00036230754624533,-0.0001611016719687
-0.00046645096929232,-0.00037713486093016,-0.00016743718101431
-0.00045489004099297,-0.0003911198681037,-0.00017321162482065
-0.00044159231240259,-0.00040389540680785,-0.0001782723138895
-0.00042684306697383,-0.00041511944937023,-0.00018248761561085
-0.00041102219332134,-0.00042449994769977,-0.00018575830350609
-0.00039459325065405,-0.0004318208172821,-0.00018802857506706
-0.00037808328940381,-0.00043696647220182,-0.0001892954988772
-0.00036205369667897,-0.00043994229622379,-0.00018961570302101
-0.00034706292715492,-0.00044088826336752,-0.00018910809463574
-0.00033362294137018,-0.00044008256941508,-0.000187951329365
-0.00032215290207926,-0.00043793204072451,-0.00018637487147732
-0.00031293596946302,-0.00043494708090253,-0.00018464316825134
-0.00030608674962007,-0.00043170157392003,-0.00018303386356117
-0.00030153658632159,-0.00042878197900653,-0.00018181271528411
-0.00029904084674026,-0.00042673322929332,-0.000181209157327
-0.00029820761485633,-0.00042601039194268,-0.00018139661391406
-0.00029854256689132,-0.00042694389024267,-0.00018248068560317
-0.00029950163179682,-0.00042972303969918,-0.00018449660144115
-0.00030054192283002,-0.00043439863306427,-0.00018741535646075
-0.00030116255708823,-0.0004409012110439,-0.0001911561597629
-0.00030093021945143,-0.00044906851089005,-0.00019560167208216
-0.00029948880001818,-0.00045867443154879,-0.00020061240910027
-0.00029655658051619,-0.0004694530524097,-0.00020603764408808
-0.00029191687269636,-0.00048111409702417,-0.00021172170298486
-0.00028540830268375,-0.0004933494708077,-0.00021750607571522
-0.00027691960885057,-0.00050583310534447,-0.00022322884746309
-0.00026639167754949,-0.0005182179299682,-0.00022872348327688
